date,YEAR,DOY,RH2M,PRECTOTCORR,T2M,T2M_MAX,T2M_MIN,WS10M,WS10M_raw,T2M_raw,RH2M_raw,T2M_MIN_raw,T2M_MAX_raw,PRECTOTCORR_raw,warmup_mask,RH_high_flag,RH_persist_7d,Rain_sum_7d,Rain_sum_14d,Monsoon_ind,T2M_MIN_lag_15d,RH2M_latent_window,T2M_latent_window,variety_susceptibility,is_ratoon,crop_age_days
2023-01-16,2023,16,-2.2098339146205874,0.0,-0.5528477232544291,-0.5528477232544285,-0.5528477232544291,0.510527918408489,4.295211030625731,27.437712470759028,59.354452863507085,23.437712470759028,31.437712470759028,0.0,1,0.0,0.0,0.0,0.0,0,24.496714153011236,-5.436419459761744,-0.5368463002259141,0,0,321
2023-01-17,2023,17,-0.5618275725084799,0.0,-0.9578127681396014,-0.9578127681395967,-0.9578127681396014,-0.21570126420526833,3.928926731529727,26.98716887966557,63.35382527677712,22.98716887966557,30.98716887966557,0.0,1,0.0,0.0,0.0,0.0,0,23.861735698828817,-1.3525148672863097,-0.9293081330064688,1,1,322
2023-01-18,2023,18,0.23100569123386813,0.0,0.39714619511556104,0.39714619511556065,0.39714619511556104,0.2722202530409171,4.169343658960845,28.314247332595272,65.27853470342335,24.314247332595272,32.31424733259527,0.0,1,0.0,0.0,0.0,0.0,0,24.64768853810069,0.5404059727288058,0.37567196881638765,0,0,323
2023-01-19,2023,19,0.3081039899800131,0.0,-0.8536253091541334,-0.8536253091541324,-0.8536253091541334,0.9532264929343885,4.514728740799178,27.09197592447879,65.4795691759922,23.09197592447879,31.09197592447879,0.0,1,0.0,0.0,0.0,0.0,0,25.523029856408023,0.702417263966197,-0.8020415740737761,2,1,324
2023-01-20,2023,20,-1.1766061317556717,0.0,-1.2926754168728316,-1.29267541687283,-1.2926754168728316,0.7552617292547208,4.436157690014225,26.58769629866471,61.91697457722213,22.58769629866471,30.58769629866471,0.0,1,0.0,0.0,0.0,0.0,0,23.765846625276662,-2.717168468063683,-1.2410051398934598,1,0,325
2023-01-21,2023,21,1.6334222241272205,0.0,1.5565310042423852,1.5565310042423806,1.5565310042423852,-1.3127822054073035,3.428490343963136,29.465648768921557,68.7971235225941,25.465648768921557,33.465648768921554,0.0,1,0.0,0.0,0.0,0.0,0,23.76586304305082,3.964743311722188,1.558997457488939,2,0,326
2023-01-22,2023,22,-0.9569489158469944,0.0,-0.1292709910663099,-0.1292709910663098,-0.1292709910663099,0.7237812925076481,4.410079093377743,27.774223699513463,62.4014754553565,23.774223699513463,31.774223699513463,0.0,1,0.0,0.0,0.0,0.0,0,25.57921281550739,-2.320409084810173,-0.12640817501373647,1,0,327
2023-01-23,2023,23,1.238770386743091,0.0,0.16698648066426977,0.16698648066426966,0.16698648066426977,-0.21155255470802173,3.9676556974837407,28.067528204687925,67.90837160158021,24.067528204687925,32.067528204687925,0.0,1,0.0,0.0,0.0,0.0,0,24.76743472915291,3.0479441456999155,0.15963996797982105,2,0,328
2023-01-24,2023,24,0.5619033331183165,0.0,-1.311525998162729,-1.311525998162728,-1.311525998162729,-0.06086500605594747,4.036437049007758,26.575251813786544,66.28158308561505,22.575251813786544,30.575251813786544,0.0,1,0.0,0.0,0.0,0.0,0,23.53052561406505,1.3619408118291432,-1.2771099052998274,2,0,329
2023-01-25,2023,25,-0.7428041291892059,0.0,-0.3981741150237026,-0.3981741150237023,-0.3981741150237026,-0.05933091827297816,4.036598495500847,27.45561727547482,63.06131807046859,23.45561727547482,31.45561727547482,0.0,1,0.0,0.0,0.0,0.0,0,24.542560043585965,-1.7839912351846294,-0.3808746658670934,2,1,330
2023-01-26,2023,26,2.0370221826962047,0.0,0.2810863130201311,0.28108631302013093,0.2810863130201311,-0.306373421154136,3.92487850560087,28.110922589709865,70.32593267782853,24.110922589709865,32.110922589709865,0.0,1,0.0,0.0,0.0,0.0,0,23.536582307187537,5.269830165553188,0.263875623430728,0,0,331
2023-01-27,2023,27,-1.330876683331833,0.0,-1.0220242066917138,-1.0220242066917131,-1.0220242066917138,1.1870555679592327,4.595853748553532,26.8490064225777,61.41908950473056,22.8490064225777,30.8490064225777,0.0,1,0.0,0.0,0.0,0.0,0,23.53427024642974,-3.502308822080174,-0.961076079119902,1,0,332
2023-01-28,2023,28,1.0369133943389102,0.0,0.5871261213738684,0.5871261213738643,0.5871261213738684,-0.2679153210770982,3.958141020075394,28.375698018345677,67.75746252083,24.375698018345677,32.37569801834567,0.0,1,0.0,0.0,0.0,0.0,0,24.241962271566035,2.73477618709002,0.5454149624820701,0,0,333
2023-01-29,2023,29,1.0860988805265182,0.0,-0.4543550994151125,-0.45435509941511226,-0.4543550994151125,-1.396620862348172,3.440226935808416,27.399361310081197,68.00174695412893,23.399361310081197,31.399361310081197,0.0,1,0.0,0.0,0.0,0.0,0,22.0867197553422,2.755026899444033,-0.3917305728206202,0,0,334
2023-01-30,2023,30,-0.7851600948235833,0.0,-0.11505123829070119,-0.11505123829070113,-0.11505123829070119,-0.5546967316840977,3.803235072015136,27.708306250206725,62.988139372770064,23.708306250206725,31.708306250206725,0.0,1,0.0,0.0,0.0,0.0,0,22.275082167486968,-2.0355571902552327,-0.07730600953001954,1,0,335
2023-01-31,2023,31,1.4827871354414912,0.0,-0.4507016398217179,-0.4507016398217217,-0.4507016398217179,0.10542310013465284,4.089347358405238,27.398293387770604,69.17739590019299,23.398293387770604,31.398293387770604,0.0,1,0.0,0.0,0.0,0.0,0,23.437712470759028,3.993943612273199,-0.34269761659721354,2,1,336
2023-02-01,2023,32,-0.34233514629662787,0.0,2.103171251837744,2.10317125183774,2.103171251837744,1.2837893613853648,4.6146073921485256,29.852278184508936,64.24986045620314,25.852278184508936,33.85227818450893,0.0,1,0.0,0.0,0.0,0.0,0,22.98716887966557,-0.9047815312655416,2.0995283112803733,2,1,337
2023-02-02,2023,33,0.26275587711953946,0.0,0.12890864929718,0.12890864929717613,0.12890864929718,0.5451982574900924,4.301547342474417,27.986502775262068,65.86608088783957,23.986502775262068,31.986502775262068,0.0,1,0.0,0.0,0.0,0.0,0,24.314247332595272,0.756387556868404,0.22587232524831435,1,1,338
2023-02-03,2023,34,0.22670102199451495,0.0,-0.9637442868697451,-0.9637442868697487,-0.9637442868697451,-1.123618986708922,3.574732360626478,26.9422890710441,65.78096551631366,22.9422890710441,30.9422890710441,0.0,1,0.0,0.0,0.0,0.0,0,23.09197592447879,0.6683680023952405,-0.7889280228265569,1,1,339
2023-02-04,2023,35,-0.22949416688642207,0.0,1.0250217925862153,1.0250217925862188,1.0250217925862153,2.4728129023351513,5.2425949583394456,28.82254491210319,64.59707377558836,24.82254491210319,32.82254491210319,0.0,1,0.0,0.0,0.0,0.0,0,22.58769629866471,-0.3990117338246506,1.118351671925538,1,0,340
2023-02-05,2023,36,0.8652311109552169,0.0,-1.1300745332353312,-1.130074533235331,-1.1300745332353312,0.09179404523251036,4.13238765548899,26.779156350028977,67.43242481947935,22.779156350028977,30.779156350028977,0.0,1,0.0,0.0,0.0,0.0,0,25.465648768921557,2.380230298499413,-0.8540269480371059,0,0,341
2023-02-06,2023,37,0.8253855524889022,0.0,0.3909609389903447,0.39096093899034456,0.3909609389903447,1.1523721892934395,4.637695368999507,28.208863595004757,67.38046616165664,24.208863595004757,32.20886359500476,0.0,1,0.0,0.0,0.0,0.0,0,23.774223699513463,2.177636701906067,0.5514539404765486,0,0,342
2023-02-07,2023,38,-2.0424931209030097,0.0,-1.835555769297165,-1.835555769297165,-1.835555769297165,-0.3853290575228268,3.924142783211385,26.040329876120225,59.754404080285454,22.040329876120225,30.040329876120225,0.0,1,0.0,0.0,0.0,0.0,0,24.067528204687925,-5.222350147488953,-1.527714415284212,1,0,343
2023-02-08,2023,39,1.3679239993747183,0.0,-1.1412970428200944,-1.1412970428200941,-1.1412970428200944,0.3591052760920766,4.266679622352725,26.67181395110157,68.91302072863446,22.67181395110157,30.67181395110157,0.0,1,0.0,0.0,0.0,0.0,0,22.575251813786544,3.673973666910186,-0.8653457561569375,0,0,344
2023-02-09,2023,40,-1.8440983993273077,0.0,0.43607699177543485,0.4360769917754348,0.43607699177543485,0.6851462546443411,4.419734252259202,28.19686123586912,60.01252403589298,24.19686123586912,32.19686123586912,0.0,1,0.0,0.0,0.0,0.0,0,23.45561727547482,-5.036767487208564,0.6360375647020611,1,0,345
2023-02-10,2023,41,1.0473549928883905,0.0,0.9801978227037802,0.9801978227037801,0.9801978227037802,1.0776026294628656,4.609097355877128,28.73846657999541,68.09763861302497,24.73846657999541,32.73846657999541,0.0,1,0.0,0.0,0.0,0.0,0,24.110922589709865,2.934156783317775,1.1599106120987344,1,0,346
2023-02-11,2023,42,1.1178910761712593,0.0,0.3797138510062442,0.3797138510062442,0.3797138510062442,0.8796659123802311,4.528684152689112,28.17136828118997,68.38011541048274,24.17136828118997,32.17136828118997,0.0,1,0.0,0.0,0.0,0.0,0,22.8490064225777,3.073616938550529,0.5183605802273021,2,1,347
2023-02-12,2023,43,-1.2340304487107432,0.0,0.07436636979757527,0.07436636979757526,0.07436636979757527,0.6620080173769529,4.436098500036489,27.88435171761176,61.7271007093544,23.88435171761176,31.88435171761176,0.0,1,0.0,0.0,0.0,0.0,0,24.375698018345677,-3.476280378423212,0.17387010414463333,2,0,348
2023-02-13,2023,44,-0.49890639987206153,0.0,-0.12333209425417153,-0.12333209425417152,-0.12333209425417153,-0.6593850533256406,3.8424566344029456,27.69889630441071,63.76755713613625,23.69889630441071,31.69889630441071,0.0,1,0.0,0.0,0.0,0.0,0,23.399361310081197,-1.5934348185209757,-0.020913303115406734,1,0,349
2023-02-14,2023,45,-1.2142468915268083,0.0,-1.3568804357216986,-1.3568804357216984,-1.3568804357216986,-0.9294537232318681,3.7141269790219695,26.52147800963257,61.68288599454219,22.52147800963257,30.52147800963257,0.0,1,0.0,0.0,0.0,0.0,0,23.708306250206725,-3.618429557178075,-1.181699781106655,2,0,350
2023-02-15,2023,46,-0.2551372367678115,0.0,-0.5338234067295868,-0.5338234067295867,-0.5338234067295868,0.09242780557801612,4.166303755162099,27.28015579160529,64.3552369091338,23.28015579160529,31.28015579160529,0.0,1,0.0,0.0,0.0,0.0,0,23.398293387770604,-0.9131037213618498,-0.3860901583842917,2,0,351
2023-02-16,2023,47,-0.3519283340492837,0.0,-0.25013662807885884,-0.2501366280788588,-0.25013662807885884,0.7660734397619365,4.466564036170535,27.53936122904021,64.07589714744277,23.53936122904021,31.53936122904021,0.0,1,0.0,0.0,0.0,0.0,0,25.852278184508936,-1.142312339176101,-0.1428627675408478,1,0,352
2023-02-17,2023,48,0.8245534797920323,0.0,1.3682999698015275,1.3682999698015272,1.3682999698015275,-0.5541717977602891,3.888639649611696,29.057122226218915,67.33898159680803,25.057122226218915,33.057122226218915,0.0,1,0.0,0.0,0.0,0.0,0,23.986502775262068,1.9271290023468026,1.286704446510921,1,0,353
2023-02-18,2023,49,1.3655975525533943,0.0,0.5868186589312124,0.5868186589312124,0.5868186589312124,0.9186216253789486,4.532585982857193,28.34361828956846,68.93092623835882,24.34361828956846,32.34361828956846,0.0,1,0.0,0.0,0.0,0.0,0,22.9422890710441,3.5142949754774264,0.6132730269802202,1,0,354
2023-02-19,2023,50,1.4137716151202033,0.0,-1.6468005356305087,-1.6468005356305087,-1.6468005356305087,1.329088307140845,4.726308372743089,26.236959844637266,69.18705143236987,22.236959844637266,30.236959844637266,0.0,1,0.0,0.0,0.0,0.0,0,24.82254491210319,3.5280781703094135,-1.4384831374196843,0,0,355
2023-02-20,2023,51,-0.6836177633908699,0.0,0.5809080076169542,0.5809080076169465,0.5809080076169542,-1.3540947628904059,3.54183954046329,28.324083969394795,63.31349592026509,24.324083969394795,32.32408396939479,0.0,1,0.0,0.0,0.0,0.0,0,22.779156350028977,-2.181374638891249,0.6394782814554603,0,1,356
2023-02-21,2023,52,-0.2985708211281989,0.0,-0.18190564608242926,-0.18190564608242926,-0.18190564608242926,-1.232528822339288,3.58153964810186,27.614917719583683,64.37233437876641,23.614917719583683,31.614917719583683,0.0,1,0.0,0.0,0.0,0.0,0,24.208863595004757,-1.0543487265738918,-0.10681889356269636,0,0,357
2023-02-22,2023,53,-1.827587605690594,0.0,-0.49376129538327057,-0.49376129538327057,-0.49376129538327057,-0.4385235708744072,3.929812470547332,27.323077999694043,59.94968542333715,23.323077999694043,31.323077999694043,0.0,1,0.0,0.0,0.0,0.0,0,22.040329876120225,-5.365867944605618,-0.39392506788873405,2,0,358
2023-02-23,2023,54,-0.877525510151961,0.0,0.9036790096775015,0.9036790096775015,0.9036790096775015,0.07227670893449394,4.153806334094599,28.61167628884087,62.58238980051144,24.61167628884087,32.61167628884087,0.0,1,0.0,0.0,0.0,0.0,0,22.67181395110157,-2.4566084646699906,0.876789160574841,1,0,359
2023-02-24,2023,55,0.9951811164074675,0.0,1.329280523004981,1.3292805230049771,1.329280523004981,-0.8725877849799591,3.7377164931164746,29.03099952249595,67.89455489929237,25.03099952249595,33.03099952249595,0.0,1,0.0,0.0,0.0,0.0,0,24.19686123586912,2.6242900128765996,1.2181840692328407,2,0,360
2023-02-25,2023,56,1.6333626097583094,0.0,1.1937737580779775,1.193773758077974,1.1937737580779775,1.2645545079530562,4.676101339433572,28.9312801191162,69.8467484706447,24.9312801191162,32.931280119116195,0.0,1,0.0,0.0,0.0,0.0,0,24.73846657999541,4.501866228878384,1.098622447968431,2,0,361
2023-02-26,2023,57,-1.3279091258142943,0.0,-0.7182981639175161,-0.7182981639175162,-0.7182981639175161,0.1970114919954585,4.2120334307592255,27.16078247677736,61.29695338436024,23.16078247677736,31.16078247677736,0.0,1,0.0,0.0,0.0,0.0,0,24.17136828118997,-3.8084719442000434,-0.6633545217524173,1,0,362
2023-02-27,2023,58,-0.650208133213519,0.0,-0.13931373417315468,-0.1393137341731547,-0.13931373417315468,-0.24622994538604517,4.01972352412037,27.690787624148783,63.22260722254132,23.690787624148783,31.690787624148783,0.0,1,0.0,0.0,0.0,0.0,0,23.88435171761176,-1.8911919577965008,-0.13272370916464027,1,0,363
2023-02-28,2023,59,-0.056205549607894784,0.0,0.5587002215566149,0.558700221556615,0.5587002215566149,-1.8906511947148141,3.282045238065736,28.331263431403563,64.92078272912322,24.331263431403563,32.33126343140356,0.0,1,0.0,0.0,0.0,0.0,0,23.69889630441071,-0.0409945522478381,0.47443173938896877,0,0,364
2023-03-01,2023,60,0.2656696436815578,0.0,1.2439994891589674,1.2439994891589676,1.2439994891589674,-1.695605072722388,3.342092091786246,28.97554512712236,65.84048347645881,24.97554512712236,32.97554512712236,0.0,1,0.0,0.0,0.0,0.0,0,22.52147800963257,0.8218982300786308,1.1500253300144259,0,0,0
2023-03-02,2023,61,-0.8829681825037862,0.0,-0.3539284564833398,-0.35392845648333987,-0.3539284564833398,0.09448231626970789,4.140504625140904,27.52082576215471,62.57118944023506,23.52082576215471,31.52082576215471,0.0,1,0.0,0.0,0.0,0.0,0,23.28015579160529,-2.3297211115878156,-0.28806271305653297,1,1,1
2023-03-03,2023,62,0.43040457432503537,0.0,-0.028251759088487052,-0.02825175908848706,-0.028251759088487052,-2.476860977066079,2.9337021869225817,27.814341023336183,66.27218313339228,23.814341023336183,31.814341023336183,0.0,1,0.0,0.0,0.0,0.0,0,23.53936122904021,1.353729095245157,-0.025692164456920352,1,1,2
2023-03-04,2023,63,-0.5295629339193003,0.0,-1.0399315405577827,-1.039931540557783,-1.0399315405577827,0.9079250020397819,4.506318704822036,26.89366502599397,63.57848195878725,22.89366502599397,30.89366502599397,0.0,1,0.0,0.0,0.0,0.0,0,25.057122226218915,-1.3035938001883949,-0.8774795944380926,1,0,3
2023-03-05,2023,64,-0.03251088597789728,0.0,-1.1200220501568823,-1.1200220501568825,-1.1200220501568823,-0.3555839068409195,3.92092307781384,26.80379337591933,64.95664318736516,22.80379337591933,30.80379337591933,0.0,1,0.0,0.0,0.0,0.0,0,24.34361828956846,0.16298820096501743,-0.9682311382945272,2,0,4
2023-03-06,2023,65,0.5728601418469496,0.0,1.099725353360389,1.0997253533603892,1.099725353360389,3.06638583135531,5.621546484797367,28.8125258223942,66.6388527440111,24.8125258223942,32.8125258223942,0.0,1,0.0,0.0,0.0,0.0,0,22.236959844637266,1.871683951098305,1.018941942916431,1,1,5
2023-03-07,2023,66,-0.018617151450356233,0.0,1.655289945126314,1.6552899451263146,1.655289945126314,2.0342283562279433,5.153958125308055,29.356240028570824,65.0192668094328,25.356240028570824,33.356240028570824,0.0,1,0.0,0.0,0.0,0.0,0,24.324083969394795,0.06406720476473993,1.4442307865055355,1,0,6
2023-03-08,2023,67,-0.5029257780626579,0.0,0.0878528526069467,0.08785285260695065,0.0878528526069467,-0.41950149361513517,3.9092754653762416,27.927989878419663,63.690842328420295,23.927989878419663,31.927989878419663,0.0,1,0.0,0.0,0.0,0.0,0,23.614917719583683,-1.077850904811548,-0.02888278962127444,1,0,7
2023-03-09,2023,68,-0.13894094942024263,0.0,1.2522607166683957,1.2522607166683997,1.2522607166683957,-0.342075533714908,3.946831498734343,29.003532897892025,64.67117058822251,25.003532897892025,33.00353289789203,0.0,1,0.0,0.0,0.0,0.0,0,23.323077999694043,-0.2639028790211029,1.0178505276359893,1,1,8
2023-03-10,2023,69,-0.11433128178348109,0.0,0.5408419258283458,0.5408419258283341,0.5408419258283458,0.7512096951334859,4.497790757001015,28.361636025047638,64.73491112238399,24.361636025047638,32.36163602504763,0.0,1,0.0,0.0,0.0,0.0,0,24.61167628884087,-0.08006493447958007,0.3894118888968734,0,0,9
2023-03-11,2023,70,-0.4281535682820468,0.0,-0.5673644126282951,-0.5673644126282952,-0.5673644126282951,1.4287914619180253,4.851586304959019,27.35488024539488,63.889966910353614,23.35488024539488,31.35488024539488,0.0,1,0.0,0.0,0.0,0.0,0,25.03099952249595,-0.7646467000767743,-0.5881836037631984,1,1,10
2023-03-12,2023,71,-0.29975369846878996,0.0,0.5464413981523075,0.5464413981523116,0.5464413981523075,-1.8367138191485333,3.180985471281992,28.361395605508413,64.2236118119987,24.361395605508413,32.36139560550841,0.0,1,0.0,0.0,0.0,0.0,0,24.9312801191162,-0.5201629092404261,0.4012944746397409,0,0,11
2023-03-13,2023,72,1.7668597359383018,0.0,1.804691152668148,1.8046911526681522,1.804691152668148,-1.9158425730149564,3.1068122673226566,29.53803656646597,69.79594151151414,25.53803656646597,33.53803656646597,0.0,1,0.0,0.0,0.0,0.0,0,23.16078247677736,4.836867348297247,1.5122518548096089,1,1,12
2023-03-14,2023,73,0.5954147360947388,0.0,0.07503247565119117,0.07503247565119119,0.07503247565119117,-0.7909761850479853,3.688982597222809,27.964173960890047,66.68275834382372,23.964173960890047,31.964173960890047,0.0,1,0.0,0.0,0.0,0.0,0,23.690787624148783,1.5451173109896246,-0.11313560616836682,2,1,13
2023-03-15,2023,74,-0.368246872173132,0.0,1.7919942119938879,1.791994211993888,1.7919942119938879,0.3638953486782799,4.291368791586932,29.56464365581401,64.11355904591252,25.56464365581401,33.56464365581401,0.0,1,0.0,0.0,0.0,0.0,0,24.331263431403563,-1.0154506346636651,1.405745236462426,0,1,14
2023-03-16,2023,75,0.7505374961039413,0.0,-2.614316039707493,-2.6143160397074934,-2.6143160397074965,0.27889249229693075,4.248436795253799,25.38025489591025,67.0908632135322,21.38025489591025,29.38025489591025,0.0,1,0.0,0.0,0.0,0.0,0,24.97554512712236,1.8541761734528137,-2.701532582972405,0,0,15
2023-03-17,2023,76,-0.41986724742396114,0.0,0.9653151048638364,0.9653151048638365,0.9653151048638364,0.8268780312240281,4.534885727491925,28.821902504375224,63.99854153073197,24.821902504375224,32.821902504375224,0.0,1,0.0,0.0,0.0,0.0,0,23.52082576215471,-1.1188440784161315,0.7485157298441294,1,1,16
2023-03-18,2023,77,1.282769971559312,0.0,0.1967153640762898,0.1967153640762898,0.1967153640762898,-1.3593243329805218,3.400151235817346,28.08704706823817,68.51937391275992,24.08704706823817,32.08704706823817,0.0,1,0.0,0.0,0.0,0.0,0,23.814341023336183,3.416686600954634,0.022823551611729442,1,0,17
2023-03-19,2023,78,0.3642975972492103,0.0,-0.20755965889001396,-0.207559658890014,-0.20755965889001396,-2.33697280459905,2.841928068515561,27.700992649534133,66.10892657659429,23.700992649534133,31.700992649534133,0.0,1,0.0,0.0,0.0,0.0,0,22.89366502599397,1.1161722953524276,-0.41551775298148286,1,1,18
2023-03-20,2023,79,-0.18123775712283682,0.0,0.20428476299969592,0.20428476299969595,0.20428476299969592,0.6401105628876268,4.4290070976510725,28.0917607765355,64.67809356798732,24.0917607765355,32.0917607765355,0.0,1,0.0,0.0,0.0,0.0,0,22.80379337591933,-0.36339634353034,-0.016452369092281316,1,0,19
2023-03-21,2023,80,0.4555094489184197,0.0,-1.9464871746606258,-1.946487174660626,-1.9464871746606258,-0.9392350822790067,3.5859018635173827,26.012431085399108,66.34315077743084,22.012431085399108,30.012431085399108,0.0,1,0.0,0.0,0.0,0.0,0,24.8125258223942,1.2312745659608737,-2.0385503947220833,2,0,20
2023-03-22,2023,81,-1.8328520655698644,0.0,-0.09946892351860356,-0.0994689235185961,-0.09946892351859983,-1.9977313488044492,2.9907560678056813,27.780328112162486,60.2873715437945,23.780328112162486,31.780328112162486,0.0,1,0.0,0.0,0.0,0.0,0,25.356240028570824,-4.836564886263226,-0.2869837291182904,1,0,21
2023-03-23,2023,82,-1.303802528993094,0.0,0.5028331542203911,0.5028331542203949,0.5028331542203911,0.00480031411414424,4.072531872979691,28.357112571511745,61.61969759327059,24.357112571511745,32.35711257151175,0.0,1,0.0,0.0,0.0,0.0,0,23.927989878419663,-3.469856972242823,0.298892291564151,1,1,22
2023-03-24,2023,83,-1.3562186232573388,0.0,1.6477683131076788,1.6477683131076826,1.6477683131076788,0.6034314696736872,4.396587844109339,29.477894044741515,61.41822498080283,25.477894044741515,33.47789404474152,0.0,1,0.0,0.0,0.0,0.0,0,25.003532897892025,-3.4400320876216597,1.4037132461422885,2,0,23
2023-03-25,2023,84,0.15393381465050945,0.0,-0.43384617816990645,-0.43384617816990645,-0.43384617816990645,-0.2507083253517071,3.938971433939361,27.48172978172635,65.42882928429113,23.48172978172635,31.48172978172635,0.0,1,0.0,0.0,0.0,0.0,0,24.361636025047638,0.7283550439506854,-0.5406813619660937,0,0,24
2023-03-26,2023,85,1.9067099573943271,0.0,-0.7317566735593357,-0.7317566735593357,-0.7317566735593395,-0.562079089576303,3.771075806908756,27.191506397106814,70.19754499845527,23.191506397106814,31.191506397106814,0.0,1,0.0,0.0,0.0,0.0,0,23.35488024539488,5.17919248618287,-0.8320020294545394,0,1,25
