- Metadata line 1 -
- Metadata line 2 -
- Metadata line 3 -
- Metadata line 4 -
- Metadata line 5 -
- Metadata line 6 -
- Metadata line 7 -
- Metadata line 8 -
- Metadata line 9 -
- Metadata line 10 -
- Metadata line 11 -
- Metadata line 12 -
- Metadata line 13 -
- Metadata line 14 -
YEAR,DOY,WS10M,T2M,RH2M,T2M_MIN,T2M_MAX,PRECTOTCORR
2023,77,3.400151235817346,28.08704706823817,68.51937391275992,24.08704706823817,32.08704706823817,0.0
2023,78,2.8419280685155615,27.700992649534133,66.10892657659429,23.700992649534133,31.700992649534133,0.0
2023,79,4.4290070976510725,28.0917607765355,64.67809356798732,24.0917607765355,32.0917607765355,0.0
2023,80,3.5859018635173827,26.012431085399108,66.34315077743084,22.012431085399108,30.012431085399108,0.0
2023,81,2.9907560678056813,27.780328112162486,60.2873715437945,23.780328112162486,31.780328112162486,0.0
2023,82,4.072531872979691,28.357112571511745,61.61969759327059,24.357112571511745,32.35711257151175,0.0
2023,83,4.396587844109339,29.477894044741515,61.41822498080283,25.477894044741515,33.47789404474152,0.0
2023,84,3.9389714339393613,27.48172978172635,65.42882928429113,23.48172978172635,31.48172978172635,0.0
2023,85,3.7710758069087555,27.191506397106814,70.19754499845527,23.191506397106814,31.191506397106814,0.0
2023,86,3.9203188839270466,27.498242956415464,71.6939004385779,23.498242956415464,31.498242956415464,0.0
2023,87,3.8147086187996084,28.915402117702072,66.91415330432227,24.915402117702072,32.91540211770207,0.0
2023,88,3.3259764440299167,28.328751109659684,66.50253342483337,24.328751109659684,32.328751109659684,0.0
2023,89,3.642659661504784,27.47023979623296,59.59682679754178,23.47023979623296,31.47023979623296,0.0
2023,90,4.260639952506907,28.513267433113356,63.37197860079794,24.513267433113356,32.513267433113356,0.0
2023,91,4.16083927068825,28.09707754934804,62.636648744275284,24.09707754934804,32.09707754934804,0.0
2023,92,4.08402990298341,28.96864499053289,63.137457205246655,24.96864499053289,32.968644990532894,0.0
2023,93,3.50242575907331,27.297946906122647,64.49556854424563,23.297946906122647,31.297946906122647,0.0
2023,94,3.9092484189321666,27.672337853402233,63.583728266908615,23.672337853402233,31.672337853402233,0.0
2023,95,2.9114674767785726,27.607891846867844,59.06210056887264,23.607891846867844,31.607891846867844,0.0
2023,96,4.089238331942695,26.53648505186788,67.2437307683526,22.53648505186788,30.53648505186788,0.0
2023,97,4.714428853906783,28.296120277064578,61.78177092278058,24.296120277064578,32.296120277064574,0.0
2023,98,3.262933933978947,28.261055272179888,65.71774059233344,24.261055272179888,32.26105527217989,0.0
2023,99,3.7070361633411224,28.005113456642462,71.22224800924992,24.005113456642462,32.00511345664246,0.0
2023,100,4.164553389355064,27.765412866624853,62.24184622524073,23.765412866624853,31.765412866624853,0.0
2023,101,4.626421317213742,26.584629257949587,57.40913743176101,22.584629257949587,30.584629257949587,0.0
2023,102,3.7758876918499253,27.57935467723464,64.14198733435967,23.57935467723464,31.57935467723464,0.0
2023,103,3.653874835367052,27.65728548347323,68.30287890499571,23.65728548347323,31.65728548347323,0.0
2023,104,3.0155384287919587,27.19772273077838,70.87504236266179,23.19772273077838,31.19772273077838,0.0
2023,105,4.051719064654053,27.83871428833399,61.31135121664275,23.83871428833399,31.83871428833399,0.0
2023,106,5.021038020071872,28.40405085681454,66.49009766970957,24.40405085681454,32.404050856814536,0.0
2023,107,4.138679230982338,29.88618590121053,63.60406862965984,25.88618590121053,33.88618590121053,0.0
2023,108,3.988860510408143,28.17457781283184,64.68215493708759,24.17457781283184,32.17457781283184,0.0
2023,109,4.161041155383493,28.257550390722763,72.9330300410511,24.257550390722763,32.25755039072276,0.0
2023,110,3.994453998025699,27.925554084233834,60.49108901481454,23.925554084233834,31.925554084233834,0.0
2023,111,3.593492813869935,26.081228784700958,65.76121898448372,22.081228784700958,30.081228784700958,0.0
2023,112,4.411639957838853,27.97348612455078,66.4030795152963,23.97348612455078,31.97348612455078,0.0
2023,113,4.112880761555878,28.060230209941025,68.25735897481805,24.060230209941025,32.060230209941025,0.0
2023,114,4.0088066259668285,30.463242112485286,65.29394946041269,26.463242112485286,34.46324211248529,0.0
2023,115,3.512316986360875,27.807639035218877,65.92415161851231,23.807639035218877,31.807639035218877,0.0
2023,116,4.651753965967379,28.301547342333613,63.825054297734624,24.301547342333613,32.30154734233361,0.0
2023,117,4.332351372666555,27.965288230294757,65.80738082373531,23.965288230294757,31.965288230294757,0.0
2023,118,3.723539581316349,26.831321962380468,63.97042317350777,22.831321962380468,30.831321962380468,0.0
2023,119,4.500912426840968,29.14282281451502,66.86471566956816,25.14282281451502,33.14282281451502,0.0
2023,120,3.7512145808073964,28.751933032686775,63.8911689918691,24.751933032686775,32.75193303268678,0.0
2023,121,3.6089982537444816,28.791031947043045,66.13130118170656,24.791031947043045,32.791031947043045,0.0
2023,122,3.6201484412598566,27.09061254520526,64.91221155894506,23.09061254520526,31.09061254520526,0.0
2023,123,3.1144657234559543,29.4027943109361,68.3781507523165,25.4027943109361,33.4027943109361,0.0
2023,124,4.235771190209103,26.598148937207718,64.84581882923455,22.598148937207718,30.598148937207718,0.0
2023,125,3.084427560830825,28.58685709380027,59.68090259537936,24.58685709380027,32.58685709380027,0.0
2023,126,3.385778084367119,30.190455625809978,68.78576450214197,26.190455625809978,34.190455625809975,0.0
2023,127,2.9622059954607334,27.009463674869313,62.28280309741214,23.009463674869313,31.009463674869313,0.0
2023,128,3.9569651536045534,27.433702270397227,63.03870098405354,23.433702270397227,31.433702270397227,0.0
2023,129,3.924839769864064,28.09965136508764,63.21301611786952,24.09965136508764,32.09965136508764,0.0
2023,130,3.836651893406818,27.496524345883802,69.12331427951246,23.496524345883802,31.496524345883802,0.0
2023,131,3.4787111526647116,26.449336568933866,58.59297735806391,22.449336568933866,30.449336568933866,0.0
2023,132,3.41388312328168,28.068562974806028,74.41324560097998,24.068562974806028,32.06856297480603,0.0
2023,133,4.232184931773287,26.937696286273894,68.16817042719815,22.937696286273894,30.937696286273894,0.0
2023,134,3.724724034145756,28.473592430635183,65.66971674238748,24.473592430635183,32.47359243063518,0.0
2023,135,4.158179160768072,27.0805757657662,64.83531799815114,23.0805757657662,31.0805757657662,0.0
2023,136,3.557375656937889,29.549934405017538,65.85666222457297,25.549934405017538,33.54993440501754,0.0
2023,137,4.090531371385541,27.216746707663763,66.56336728513801,23.216746707663763,31.216746707663763,0.0
2023,138,4.651639018658032,27.677938483794325,66.93564675785017,23.677938483794325,31.677938483794325,0.0
2023,139,4.293082900196391,28.813517217369668,66.66681339801035,24.813517217369668,32.813517217369665,0.0
2023,140,3.79379309089176,26.769135683566045,65.26874204376574,22.769135683566045,30.769135683566045,0.0
2023,141,4.128599485177964,28.22745993460413,64.40798473907802,24.22745993460413,32.22745993460413,0.0
2023,142,3.8796674127348934,29.307142754282427,64.54618014903946,25.307142754282427,33.307142754282424,0.0
2023,143,4.0039400923473645,26.39251676543877,64.41527515894195,22.39251676543877,30.39251676543877,0.0
2023,144,3.837194473925748,28.184633858532305,68.40131029060119,24.184633858532305,32.18463385853231,0.0
2023,145,3.9178323970573046,28.259882794248423,66.78067016684258,24.259882794248423,32.259882794248426,0.0
2023,146,4.106046676537088,28.78182287177731,56.17883409600716,24.78182287177731,32.78182287177731,0.0
2023,147,3.503320650209025,26.763049289121916,66.96770232958929,22.763049289121916,30.763049289121916,0.0
2023,148,3.4920605865050107,26.679543386915725,65.58420858415633,22.679543386915725,30.679543386915725,0.0
2023,149,3.3057287230843944,28.5219415656169,64.9438737306623,24.5219415656169,32.5219415656169,0.0
2023,150,3.199864447748145,28.296984673233187,63.834444640733345,24.296984673233187,32.29698467323318,0.0
2023,151,3.3913586538897604,28.250492850345875,68.37233815995805,24.250492850345875,32.25049285034588,0.0
2023,152,4.079731253402064,28.346448209496977,67.84257938636857,24.346448209496977,32.34644820949698,0.0
2023,153,3.553606242254058,27.31997527842151,62.68136699652917,23.31997527842151,31.31997527842151,0.0
2023,154,4.256807232115548,28.232253697161003,66.2211568613736,24.232253697161003,32.232253697161,0.0
2023,155,4.017356874376281,28.293072473298682,62.08502979637614,24.293072473298682,32.29307247329868,0.0
2023,156,3.015747893280973,27.285648581973632,60.86114550563321,23.285648581973632,31.285648581973632,0.0
2023,157,4.327487792110845,29.865774511144757,63.119848326230105,25.865774511144757,33.86577451114476,0.0
2023,158,4.405399322795855,28.47383292091179,67.58718041714828,24.47383292091179,32.47383292091179,0.0
2023,159,3.5030686625825735,26.80869650279735,67.85937513612826,22.80869650279735,30.80869650279735,0.0
2023,160,4.210095771447496,28.65655360863383,79.03537285812739,24.65655360863383,32.65655360863383,0.33997969868477945
2023,161,3.5717508812954004,27.025318329772677,82.19796671488393,23.025318329772677,31.025318329772677,4.568932691044495
2023,162,4.048835188374167,28.787084603742453,83.91967450948935,24.787084603742453,32.78708460374246,2.705895077519065
2023,163,3.3677507965225173,29.158595579007404,80.90122609886278,25.158595579007404,33.158595579007404,5.9289101263097255
2023,164,3.1034467737327116,27.17931768164829,80.16554580757085,23.17931768164829,31.17931768164829,0.7512922458664466
2023,165,3.8085914051935155,28.96337612924432,80.07356566634847,24.96337612924432,32.963376129244324,30.819797584795985
2023,166,3.938135526862582,28.4127809269365,75.23138642242851,24.4127809269365,32.4127809269365,2.526436841536394
2023,167,3.801160153192698,28.82206015999449,81.49030172856963,24.82206015999449,32.82206015999449,25.55000097189736
2023,168,3.40798472088872,29.89679298265395,80.26833283199169,25.89679298265395,33.89679298265395,5.549397589335895
2023,169,3.8000504689344314,27.75461188399713,80.85668410132145,23.75461188399713,31.75461188399713,42.35272378574325
2023,170,4.134647376290367,27.24626383564251,78.57707561183258,23.24626383564251,31.24626383564251,8.07567240150137
2023,171,3.9775534849387313,27.110485570374475,79.23108624204582,23.110485570374475,31.110485570374475,26.712294450021243
2023,172,4.091250515299607,27.184189715034563,79.17795012699365,23.184189715034563,31.184189715034563,0.053633457543027584
2023,173,3.6649423997728836,27.922898290585895,82.04324596814608,23.922898290585895,31.922898290585895,13.792742843437589
2023,174,4.58585895735808,28.341151974816643,79.24248032679381,24.341151974816643,32.34115197481664,23.33566633804206
2023,175,3.4119133317226096,28.27669079933002,84.16532064421959,24.27669079933002,32.27669079933002,1.504980203928479
2023,176,4.243780148543359,28.827183249036025,80.86172483803007,24.827183249036025,32.827183249036025,1.0106514479934616
2023,177,4.590945546479981,28.013001891877906,77.44863468000854,24.013001891877906,32.013001891877906,5.526422224388531
2023,178,4.240454046374448,29.453534077157318,79.74290741349608,25.453534077157318,33.453534077157315,27.132472745175228
2023,179,3.898737886467585,27.735343166762043,78.69664975568716,23.735343166762043,31.735343166762043,7.817304691346432
2023,180,3.7358514766685103,30.72016916658962,75.61123506035995,26.72016916658962,34.72016916658962,7.496253960215274
2023,181,4.518043825523128,28.625667347765006,83.19894188022758,24.625667347765006,32.625667347765,1.5213318768305817
2023,182,3.2885125373691633,27.142842443583717,81.40628508444001,23.142842443583717,31.142842443583717,0.007898229212405355
2023,183,3.5149378698101783,26.929107501938887,81.06641463579862,22.929107501938887,30.929107501938887,16.614687984884704
2023,184,3.8012211172541392,28.482472415243187,80.3308073205994,24.482472415243187,32.48247241524319,0.9164890972579918
2023,185,4.618826878755999,27.77653721467415,77.23596486261512,23.77653721467415,31.77653721467415,10.047116984193948
2023,186,4.189883818020448,28.71400049409209,79.03276572088913,24.71400049409209,32.71400049409209,24.606018725738977
2023,187,3.5159771207448776,28.473237624573546,81.68356154956803,24.473237624573546,32.47323762457354,2.3401734879397855
2023,188,3.8448461473075484,27.927171087343126,77.89755994043499,23.927171087343126,31.927171087343126,10.944395155187756
2023,189,3.6928384279518527,27.153206281931595,74.93646136749837,23.153206281931595,31.153206281931595,0.8196801799436331
2023,190,3.6451055038832325,26.485152775314134,79.54578798443815,22.485152775314134,30.485152775314134,9.257229351685648
2023,191,4.48944477927839,27.55348504793298,79.71648489194493,23.55348504793298,31.55348504793298,1.7904499573158055
2023,192,3.3141284353682474,28.85639879432347,80.27112683282942,24.85639879432347,32.85639879432347,13.316302841661905
2023,193,4.804390427867187,28.214093744130203,81.45703728702907,24.214093744130203,32.2140937441302,3.584354853454127
2023,194,4.414114845092311,26.75426122128801,81.27521162446241,22.75426122128801,30.75426122128801,6.224855852693554
2023,195,4.545430835301849,28.17318092585118,80.51753961048784,24.17318092585118,32.173180925851184,9.148680993648819
2023,196,3.768530243987371,28.385317379728836,82.39106277617341,24.385317379728836,32.38531737972883,1.8786498604544335
2023,197,3.9250296404604454,27.116142563798867,76.96206043837337,23.116142563798867,31.116142563798867,13.533928746642413
2023,198,3.283424092737644,28.15372510594553,81.00916362895478,24.15372510594553,32.153725105945526,3.6045399074517204
2023,199,3.7376687964665987,28.058208718446,81.25307672667388,24.058208718446,32.058208718446,10.858101663950313
2023,200,4.246827423821576,26.857029702169378,77.52087542783953,22.857029702169378,30.857029702169378,1.72311485981935
2023,201,4.648031530890698,28.357787360348283,76.99425878263523,24.357787360348283,32.35778736034828,11.651292751384503
2023,202,3.4464215915987744,28.560784526368234,78.50811574704879,24.560784526368234,32.56078452636824,1.3718155816390767
2023,203,3.817247031507367,29.083051243175277,78.67691711496941,25.083051243175277,33.08305124317528,5.540054239732568
2023,204,3.9243503898837386,29.053802052034904,81.50683892700486,25.053802052034904,33.053802052034904,2.83963758940748
2023,205,3.302105398903757,26.62233063204291,78.77092243261781,22.62233063204291,30.62233063204291,13.798163862921516
2023,206,4.2956746208792005,27.062174960084878,78.2873029634376,23.062174960084878,31.062174960084878,3.038588870877084
2023,207,3.6380048341286955,28.51503526720866,78.77673252661089,24.51503526720866,32.51503526720866,21.346778111374167
2023,208,3.902304824411488,28.513785950912208,82.23726466830843,24.513785950912208,32.51378595091221,22.239607267523837
2023,209,3.774025314044061,28.515047686306048,80.0260867487539,24.515047686306048,32.51504768630605,2.1870506003449512
2023,210,3.605330747140163,31.852731490654723,79.64149794928618,27.852731490654723,35.85273149065472,9.51518882941395
2023,211,3.9964775072597227,28.570890510693168,79.7799890025979,24.570890510693168,32.57089051069317,0.9180573344780919
2023,212,3.8921952107159887,29.135565640180598,82.58412066865304,25.135565640180598,33.1355656401806,4.968193373559306
2023,213,3.814071058860667,28.954001763493203,78.50165654679351,24.954001763493203,32.9540017634932,12.49394700737991
2023,214,3.6357691891598285,28.6513912513058,82.6310165818802,24.6513912513058,32.651391251305796,10.771147657250166
2023,215,4.159762335391478,27.684730755359656,80.42099259784301,23.684730755359656,31.684730755359656,9.800313565001147
2023,216,4.8268086342461425,28.758969220493267,79.67916123604931,24.758969220493267,32.75896922049327,3.3203928580987805
2023,217,4.069943616419564,27.227174785462427,85.00180099586856,23.227174785462427,31.227174785462427,4.74855298678322
2023,218,4.498059107455564,27.76318139325999,77.88872102040281,23.76318139325999,31.76318139325999,1.0863937937254957
2023,219,3.3048890374232687,27.514636452170897,79.29262848086599,23.514636452170897,31.514636452170897,12.69481824453701
2023,220,4.078880719646885,28.081874139386322,77.535137521672,24.081874139386322,32.08187413938632,7.009551773686839
2023,221,3.4513158405144666,30.314658566673508,81.90492394107234,26.314658566673508,34.31465856667351,12.336269488324906
2023,222,3.2615375362340493,26.13273480740825,83.37837786730336,22.13273480740825,30.13273480740825,2.8627443004121678
2023,223,3.6303142962704817,28.686260190374515,83.33984556280927,24.686260190374515,32.68626019037451,3.922106803668539
2023,224,4.595949667206787,26.38728412881035,82.44789750629201,22.38728412881035,30.38728412881035,4.067889899433012
2023,225,4.475007914334823,27.528068134210567,79.60475906440807,23.528068134210567,31.528068134210567,0.2607954392604194
2023,226,4.1215023610272,29.088950596967365,79.2695180450203,25.088950596967365,33.088950596967365,4.1710439177790075
2023,227,3.2336497200550345,28.064280019095463,76.65766045501186,24.064280019095463,32.06428001909546,16.26098805092992
2023,228,3.9018596743060314,26.922255222070692,84.07174707036359,22.922255222070692,30.922255222070692,22.7592851512216
2023,229,4.150850004450867,27.284696290740033,80.93795615629693,23.284696290740033,31.284696290740033,7.302642045424847
2023,230,4.087768114789299,28.679597748934675,79.01608619026103,24.679597748934675,32.679597748934675,6.078904499642351
2023,231,3.078103208259627,27.269633368282864,82.65611377797393,23.269633368282864,31.269633368282864,0.31309691414143165
2023,232,3.554841075990064,28.216458589581976,78.05447096648,24.216458589581976,32.216458589581976,21.136549012898634
2023,233,3.9679611179256415,28.045571839903815,80.81324406844534,24.045571839903815,32.045571839903815,0.13095587551408344
2023,234,4.268145454758595,27.348399652394182,79.65474173141833,23.348399652394182,31.348399652394182,28.958883903538677
2023,235,2.901936089450027,30.143944089325327,81.2773542797606,26.143944089325327,34.14394408932533,6.718089656039678
2023,236,3.918938012260071,28.63391902231801,79.87285292162775,24.63391902231801,32.63391902231801,4.184507987741728
2023,237,4.071524384939476,25.97485741334239,77.09814421777754,21.97485741334239,29.97485741334239,25.799002196416588
2023,238,4.424805994258106,28.186454314769428,80.15115274534007,24.186454314769428,32.18645431476943,0.2469338052851552
2023,239,4.346428792118719,27.338213535231613,82.09772828375073,23.338213535231613,31.338213535231613,8.708989424757013
2023,240,4.291285659404402,28.852433334796224,79.94156718829203,24.852433334796224,32.852433334796224,7.961383375868713
2023,241,3.600029746649033,27.2074792615673,81.55023024317818,23.2074792615673,31.2074792615673,2.4759045814479714
2023,242,3.045998931438346,27.8852635585331,77.9089410286519,23.8852635585331,31.8852635585331,5.60168945761876
2023,243,3.8034736214692995,28.504987278980458,79.9474784134603,24.504987278980458,32.50498727898046,10.563117248883726
2023,244,4.50081591260428,28.86575519417012,78.75097908982285,24.86575519417012,32.86575519417012,12.98764173969264
2023,245,4.696727263762216,26.799703592944223,81.49396168020942,22.799703592944223,30.799703592944223,0.007171157726430868
2023,246,4.355274551148892,27.66549876415905,80.062983124524,23.66549876415905,31.66549876415905,27.622967482248143
2023,247,4.214670411400867,27.525054688839045,81.38014735267322,23.525054688839045,31.525054688839045,1.797552993225995
2023,248,4.189819824192983,27.34667076742629,82.17542085231574,23.34667076742629,31.34667076742629,2.6602552319201394
2023,249,3.7219406266196096,29.765454240281098,81.38323715024278,25.765454240281098,33.7654542402811,3.058099890027934
2023,250,3.93496985322319,28.404981710960957,80.54623686858729,24.404981710960957,32.40498171096095,0.385538775516863
2023,251,4.834534762913165,26.739116045664954,78.00357548297718,22.739116045664954,30.739116045664954,1.3130772234466574
2023,252,3.528720997104062,28.917861947054774,79.99442777866619,24.917861947054774,32.917861947054774,42.94010112250766
2023,253,4.807389395354925,30.122156197012632,78.93381919596834,26.122156197012632,34.12215619701263,3.786528957168575
2023,254,3.8389859227539707,29.032465260551145,79.31187208659155,25.032465260551145,33.03246526055115,1.2250790693285698
2023,255,4.6627160545475395,26.480630034045987,79.2509316984995,22.480630034045987,30.480630034045987,1.131589122348449
2023,256,3.2965924952512307,27.51576592713375,78.04014885043551,23.51576592713375,31.51576592713375,12.71038846448485
2023,257,4.292952100582324,29.266911149186623,76.08532282173202,25.266911149186623,33.266911149186626,19.28051221508926
2023,258,3.631614932026189,27.292330534381218,78.66371390334447,23.292330534381218,31.292330534381218,2.969950364710894
2023,259,3.292366404037906,28.443819428146227,80.38675890384832,24.443819428146227,32.44381942814623,0.2113121205612556
2023,260,4.109267021205473,28.774634053429338,77.30364590914502,24.774634053429338,32.77463405342934,2.5243078918109263
2023,261,4.504735894297984,27.073069528421918,80.03136447294325,23.073069528421918,31.073069528421918,0.5817554472703613
2023,262,3.577529280703252,27.9404746439382,83.80053684862193,23.9404746439382,31.9404746439382,1.0913979997587562
2023,263,3.2504920197707996,24.758732659930928,82.04611311050448,20.758732659930928,28.758732659930928,5.647682488269562
2023,264,3.9540776178325223,26.97561235866571,83.28708301824106,22.97561235866571,30.97561235866571,2.6125875788525885
2023,265,3.9562823356114096,27.74743184860684,80.78225575386546,23.74743184860684,31.74743184860684,7.255585572885687
2023,266,4.274159813777249,26.75221681803515,82.33501964597289,22.75221681803515,30.75221681803515,2.9235129399663173
